"","agents-n","links-n","spreaders-avglinks","ambiv-n","ambiv-avglinks","ambiv-cluster-coeff","ambiv-betweenness","ambiv-eigencent","ambiv-pgrank","ambiv-closeness","rej-n","rej-avglinks","rej-coeff","rej-betweenness","rej-eigencent","rej-pgrank","rej-closeness","aa-n","aa-avglinks","aa-coeff","aa-betweenness","aa-eigencent","aa-pgrank","aa-closeness","as-n","as-avglinks","as-coeff","as-betweenness","as-eigencent","as-pgrank","as-closeness","believers-n","misinfo-avgexpose-n"
"5618",1500,4490,5,416,5.98076923076923,0.00442994505494506,2756.05734389115,0.244492358861814,0.000665723490807625,0.214643677390658,61,5.95081967213115,0.0034608378870674,2660.45329985173,0.253239780975931,0.000668870437395028,0.213787555001749,68,6.22058823529412,0.00248525983820101,3041.55273283414,0.258201493650277,0.000694271885521886,0.215498731775944,955,5.97486910994764,0.00489887657426924,2736.63131708649,0.245781083865299,0.000664773355014193,0.214524841151621,261,2.712
"5619",1500,4488,6,413,6.04600484261501,0.00746788186255499,2882.68158374215,0.188736742239379,0.000669565194468343,0.214195977616155,87,6.13793103448276,0.00711548987411056,2938.71212543209,0.195731707788072,0.000672427462915969,0.215013187921312,64,5.578125,0.00746527777777778,2182.30167179392,0.161812866279723,0.000637751679743867,0.211293556051565,936,5.97008547008547,0.00575436553000655,2739.91051710159,0.184578456270116,0.000666346904519981,0.213490312859909,260,2.69733333333333
"5620",1500,4493,5,412,6.02669902912621,0.00239093430841004,2760.94139088717,0.235203171817389,0.000671792491264578,0.214465472078037,85,5.92941176470588,0.00222222222222222,2639.61598668671,0.237498495788345,0.000662305805305805,0.214130227690804,76,5.81578947368421,0.0043859649122807,2447.45044934248,0.221426755159684,0.000651960694033063,0.212916273884235,927,5.99460625674218,0.00352995919338962,2788.33285214249,0.232861623100056,0.000665994053291788,0.214528302084759,253,2.634
"5621",1500,4492,5,377,5.9973474801061,0.00806243564864255,2766.05459917595,0.283514907512423,0.000667686911526435,0.214029345012187,102,6.01960784313725,0.00389044506691565,2798.08188485947,0.284431152490857,0.000671361832611833,0.214021141881671,86,6.04651162790698,0.00132974260881238,2887.42149580902,0.287285960879106,0.000667156336342383,0.215033831044457,935,5.97754010695187,0.00608437314319667,2741.73883980259,0.281811518839502,0.000665070350524896,0.214073406057125,285,2.678
"5622",1500,4492,5,388,6.07731958762887,0.00616133580051106,2896.01428158456,0.274375257739822,0.000671968740738071,0.213990992409951,81,5.71604938271605,0.00485008818342152,2313.06380602263,0.243971969913582,0.000646104267246242,0.211553082737638,85,5.84705882352941,0.00481792717086835,2573.99827595314,0.24968631117943,0.000656636511636512,0.212277811517579,946,5.98942917547569,0.0060542376345759,2773.08185729528,0.263029135302182,0.000666871022056012,0.213716044990472,272,2.62266666666667
"5623",1500,4491,5,401,6.01496259351621,0.00679074319972076,2739.82701657237,0.270681558490317,0.000668908826464936,0.214235908312056,110,5.82727272727273,0.00601010101010101,2522.21298814549,0.255243761512454,0.000653954635431908,0.213286662229137,71,5.8169014084507,0.00572322825843953,2561.48082454356,0.248571973091978,0.000654971906028244,0.212934848730254,918,6.00871459694989,0.00560381279335527,2804.93115372101,0.27306468283369,0.000667732845001364,0.214745795541926,268,2.704
"5624",1500,4494,5,436,5.94954128440367,0.00745258818653314,2663.89109281003,0.237949337503404,0.000663321764669242,0.214049205642343,68,5.88235294117647,0.00771581359816654,2763.03216598655,0.236923476874613,0.000654202117327117,0.213773963766369,57,6,0.00906432748538012,2753.54845490706,0.238587854600661,0.000663574080240747,0.214617151613276,939,6.01916932907348,0.00729271024798181,2797.14487147821,0.239196152831699,0.000669025187922951,0.214590985549087,241,2.74133333333333
"5625",1500,4489,6,395,5.87848101265823,0.00344585091420534,2616.21758468265,0.228253363342207,0.000659254511311474,0.213443519825925,77,5.90909090909091,0.0054421768707483,2709.18001111722,0.225654593322071,0.000658930449060319,0.213535629869816,62,5.90322580645161,0.003584229390681,2606.13118256826,0.237324265833672,0.00065294874629552,0.214224335856481,966,6.04037267080745,0.00657364834383467,2837.56942016055,0.240454605163272,0.000671047965338856,0.214131507329485,288,2.70933333333333
"5626",1500,4492,5,390,5.8974358974359,0.00615791615791616,2624.3500383226,0.271805978785285,0.000656749112947831,0.214267958692874,67,5.73134328358209,0.00556740108978915,2363.73318984077,0.249392579856572,0.00065014127111142,0.213044863820662,75,5.64,0.00349206349206349,2272.58887819681,0.251351113168786,0.000638512095312095,0.212916365537719,968,6.07128099173554,0.00404955753612778,2872.0807804443,0.2765614944999,0.000673857487305318,0.214743840211346,271,2.60733333333333
"5627",1500,4493,9,404,5.95792079207921,0.00299404940494049,2683.46183144785,0.314577656807062,0.000668722214254393,0.212788774662381,76,5.84210526315789,0.00238095238095238,2710.87504828995,0.319348460037865,0.000652920044137149,0.214329920164199,62,6.06451612903226,0.00572196620583717,2889.52351918073,0.328001852430614,0.000672853699466603,0.214673878434535,958,6.01148225469729,0.00462031589380232,2791.01404826287,0.331249323823841,0.000666342073124431,0.21441244412036,262,2.706
"5628",1500,4496,5,379,6.07915567282322,0.00470327093018386,2887.04443538604,0.273961068565646,0.000671400153642898,0.214606360163314,86,5.8953488372093,0.00625834114206207,2613.08990800847,0.274873251189343,0.000655106329931911,0.214023271967617,74,5.86486486486486,0.00408622908622909,2454.14902372928,0.246859156801694,0.000666534619034619,0.212569258096928,961,5.98022892819979,0.00508778133648061,2745.87970774609,0.268431790146835,0.000665595604919226,0.214064438047176,269,2.70133333333333
"5629",1500,4490,8,412,5.9368932038835,0.00341148872702271,2738.82739101498,0.198185116438022,0.000664495778628061,0.213621649619562,78,5.96153846153846,0.00830928330928331,2659.94453544308,0.199589657790415,0.000661414773498107,0.212896557308658,78,6.1025641025641,0.0044267698113852,2915.86154888859,0.220148279932812,0.000669446567202977,0.215323295195522,932,6.00107296137339,0.00572762359243046,2770.85111622743,0.20259206731147,0.000667731877882093,0.214017462871945,287,2.63066666666667
"5630",1500,4492,5,398,5.98492462311558,0.00372062331861327,2764.27343209293,0.288744338082059,0.000668272830835646,0.213805772178323,85,5.68235294117647,0.00411764705882353,2387.5286357186,0.26750250407517,0.000647324342324342,0.212011760591457,79,6.05063291139241,0.00728259082689462,2747.69133769653,0.301835235266383,0.00066782317190545,0.214315406010364,938,6.0138592750533,0.00474739072820096,2792.08595342527,0.295790995094378,0.000667640526278585,0.214480267509683,274,2.656
"5631",1500,4494,5,409,5.94621026894866,0.00424185974308224,2718.87585425466,0.240248857174886,0.000664580130093578,0.213979684845325,79,6.05063291139241,0.00370705244122966,2851.66000618759,0.251541184242123,0.000670782580054732,0.21459651721719,78,6.21794871794872,0.00137362637362637,3085.95072211884,0.260079135815253,0.000684418717559743,0.215501077589022,934,5.98822269807281,0.00429500905946302,2738.57224710466,0.248685787784577,0.000665487736646729,0.214258534407256,262,2.61066666666667
"5632",1500,4490,5,387,6.01550387596899,0.00554623384080748,2778.51690587359,0.217254127730858,0.000672209665633438,0.214001341641045,73,5.95890410958904,0.00521852576647097,2791.88321448237,0.220661403987893,0.000658998653553448,0.214853098716924,77,5.80519480519481,0.00695639137197579,2569.34787509372,0.205548130753596,0.000646063955284734,0.213316466242857,963,5.99169262720665,0.00639297531820896,2766.1346795301,0.219482109780016,0.000666216008617359,0.214150437268303,250,2.70066666666667
"5633",1500,4497,5,389,5.96143958868895,0.00333578161341657,2740.40236350418,0.213922994544821,0.000664582811028827,0.214321244828377,88,5.86363636363636,0.0126456876456876,2452.14961114485,0.207427755238172,0.000658133451144815,0.212868075884056,74,6.06756756756757,0.00434362934362934,2902.00389778759,0.23209944839711,0.000661543669043669,0.216116949806211,949,6.01685985247629,0.0062027394219175,2777.20445350879,0.219616731857608,0.000667821524083378,0.214492295972653,270,2.696
"5634",1500,4490,8,420,6.00238095238095,0.00416128844700273,2753.91484801759,0.202806287191129,0.000669832930407336,0.214032087197172,59,6.01694915254237,0.00643113948198694,2906.25927545162,0.221362392310404,0.000658700573594641,0.215814607989724,66,6.40909090909091,0.00949647995102541,3648.50742531959,0.234317169595419,0.000695673459537096,0.216075651244203,955,5.94869109947644,0.00623104644047052,2697.02615341348,0.202324977590238,0.00066357147971284,0.213652001998752,266,2.66866666666667
"5635",1500,4495,7,412,6.0631067961165,0.00252940155852777,2902.50003062687,0.255951781654933,0.000672214249926629,0.21497393726108,91,5.85714285714286,0.00177045177045177,2625.30388316287,0.22825736669442,0.000663712834784263,0.212665525074614,80,5.6875,0.00416666666666667,2293.56731634088,0.237745352306732,0.000637139136326636,0.21335209483116,917,6.00218102508179,0.00385306563060107,2737.79165616864,0.252797615977541,0.000667043326236345,0.214677111017735,278,2.63933333333333
"5636",1500,4493,5,426,5.97183098591549,0.00434678779749202,2704.45881628983,0.238213773238518,0.00066599947935042,0.214373229626424,63,6.14285714285714,0.00463592844545225,2953.52286968798,0.248054936581942,0.000680946029279363,0.21522227128155,65,6.18461538461538,0.00465201465201465,3017.94576757282,0.25156291818845,0.000682562141562142,0.216743320853034,946,5.97568710359408,0.00397740619727935,2736.71260949044,0.24297626685106,0.000664923977537613,0.214871815997569,266,2.62333333333333
"5637",1500,4497,5,403,5.98511166253102,0.00566977825042341,2714.48663497624,0.294038208720706,0.00066244165149252,0.21579385150553,91,5.87912087912088,0.00608542861290114,2643.49690206821,0.273181327240666,0.000663127691396922,0.213629460268202,64,5.671875,0.00212053571428571,2185.74139231816,0.251538251326469,0.000648897104053354,0.212153365208617,942,6.03397027600849,0.00462906991569412,2801.85798185563,0.291104730606843,0.000670023333197431,0.215318084650315,258,2.71533333333333
"5638",1500,4496,7,415,6,0.00519758688433387,2764.80735691651,0.242792931330936,0.000665591337043144,0.214699325118983,67,5.80597014925373,0.00692963752665245,2396.44780806488,0.22977654620448,0.000653344550695297,0.213095392080535,74,5.83783783783784,0.00103770103770104,2670.43318653469,0.22965927594543,0.000656969729469729,0.213613911463587,944,6.01800847457627,0.00599505837853295,2781.40242366073,0.244601346105491,0.000668725017919933,0.214511861866994,290,2.684
"5639",1500,4491,5,398,5.95226130653266,0.00305060656819451,2732.81788401125,0.281275417412188,0.00065995758080557,0.214749458857272,62,5.91935483870968,0.0101254480286738,2708.10585480891,0.275611247647385,0.000658829800724962,0.213028981778325,88,5.89772727272727,0.00633255633255633,2576.27588651436,0.256147351288684,0.000668443843614298,0.212651455326819,952,6.01575630252101,0.00404214716189506,2784.44500121019,0.280135511050084,0.000669817622853336,0.214521166207477,313,2.64133333333333
"5640",1500,4497,9,420,6.03095238095238,0.00549077906220764,2839.3068528827,0.286972048966859,0.000667654407321074,0.214593203423124,59,5.83050847457627,0.00659133709981168,2524.40253062141,0.285953871097997,0.000641729643551677,0.214433809265428,52,6.03846153846154,0.000686813186813187,2914.01379663192,0.280453374687569,0.000667455004041542,0.21436291768236,969,5.98864809081527,0.00505584313633849,2728.59200728353,0.277144587477321,0.000667547507722946,0.214047611228349,237,2.58933333333333
"5641",1500,4497,5,419,6.1527446300716,0.00666363601924461,2958.69470518743,0.289300074252002,0.000681364407271329,0.215537802031214,69,5.84057971014493,0.00860258903737164,2643.45105267122,0.256326965861264,0.000655219538915191,0.213833544409635,67,5.95522388059702,0.0109808102345416,2762.27051653276,0.28458692109169,0.000658364538998867,0.214764163292109,945,5.94074074074074,0.00623134654880686,2665.83457278779,0.273624527263572,0.000661304487889143,0.214331360327432,70,2.89933333333333
